8.067646088580558,7.442522533475613,6.9705674356193885,6.562226635114045,6.197286914969592,5.8657526528994435,5.561473976877958,5.280241918785415,5.018959713985336,4.775240004697979,4.547172874487596,4.33319308899585,4.13198851701566,3.9424427926989467,3.7635913500686953,3.5945921954587705,3.434703829094644,3.283267332107948,3.1396928556968953,3.0034501128291526,2.8740600411851362,2.7510853295452264,2.6341288898556323,2.522826301866199,2.4168415609413136,2.3158681603883626,2.2196199881455496,2.127832557879591,2.04026107502446,1.9566776312650724,1.8768697344679532,1.8006390701094703,1.7278007323427995,1.6581798641881556,1.5916149252458434,1.5279527568941058,1.4670499191812902,1.408771351010432,1.3529898599667327,1.2995856998521838,1.2484454730757077,1.1994624326021155,1.15253604998063,1.1075705202897195,1.0644755808149653,1.0231657000453573,0.9835598499658071,0.9455811294834766,0.9091565979499765,0.874217077902156,0.8406968513465253,0.8085333038782808,0.7776671933305912,0.7480418961734576,0.7196038854788899,0.6923018398878297,0.6660870890138144,0.6409132398837565,0.6167360817634543,0.5935136164814466,0.5712051346822964,0.5497728045508335,0.5291798939936403,0.5093914848310699
8.060685989260298,7.435901122259901,6.964256464588649,6.556198305756101,6.1915383060604245,5.86026073888632,5.556226031894307,5.275223708478846,5.0141594423137015,4.770645853084507,4.542774952553137,4.328981542958628,4.127954172102792,3.9385777594510167,3.759886550688096,3.591040688668795,3.4312984052809594,3.2800011418375834,3.136559796438407,3.0004444173496227,2.871175313917532,2.7483167697031914,2.6314712040701425,2.5202744647176525,2.414391696800121,2.3135153299287885,2.2173602004814166,2.1256612764218894,2.0381751372768484,1.9546732920163237,1.874943636785595,1.79878786569848,1.7260208943717825,1.65646921518264,1.5899702920624512,1.5263714851396866,1.465529319517915,1.4073092534741094,1.3515833925650804,1.2982327818546922,1.247144093155755,1.1982107418090107,1.1513316111857728,1.106411602485663,1.0633604181018592,1.0220925716438103,0.9825270684058631,0.9445871196313642,0.9081998399881751,0.873296058698334,0.8398101432834892,0.8076796788129021,0.7768453273736782,0.7472510498038969,0.7188419447185065,0.6915681503441441,0.6653805464838001,0.6402328409577303,0.6160808754145408,0.5928822706738538,0.5705971901132157,0.5491872439787753,0.5286157633192294,0.5088480053562633
8.039824275489796,7.416047742541937,6.945338385418057,6.538149391227783,6.174311186482426,5.843803938287117,5.5404971559334015,5.260183633770724,4.999771865796671,4.756877566649696,4.529594526351322,4.316359340786219,4.11586374532425,3.926992650020793,3.7487837963684743,3.5803970879168294,3.4210926517758935,3.2702131640903858,3.1271708083147858,2.9914361490744463,2.862530516100149,2.740019692776428,2.6235064526525362,2.512627528851864,2.4070490503304245,2.306463379986254,2.210586379945978,2.1191546320295815,2.031923578626506,1.948666403207026,1.8691709569254773,1.7932396848286172,1.7206879319439339,1.6513425328515823,1.5850414025290465,1.5216323098346105,1.4609725018310062,1.402926772325294,1.3473683631351296,1.2941784272743388,1.243244010058451,1.1944586551737855,1.1477217967059388,1.1029383278075544,1.0600182389629178,1.018876318039383,0.9794316283485961,0.9416079559506292,0.9053323220027325,0.870535820595699,0.8371529886360928,0.8051215943379777,0.7743824520403637,0.7448792812762393,0.7165585647167432,0.6893694500582298,0.6632629556573956,0.638193417692125,0.6141165687406406,0.5909905202358969,0.5687750094840115,0.5474319483884179,0.5269249055082277,0.5072190738423857
8.005131484458405,7.383032588660405,6.913872947438267,6.508138688996154,6.145654573276929,5.816435371360948,5.514339519648257,5.235171777471851,4.9758455374481985,4.73398038912715,4.507674685322604,4.295368823115338,4.095756686378994,3.9077265474179614,3.730318658859522,3.562695456942525,3.404119177655719,3.253934385866295,3.1115549435000665,2.976453501854128,2.8481531075561772,2.72622033616886,2.6102598299084376,2.4999095031563465,2.3948366446625187,2.294734649160022,2.199320756625807,2.10833228613418,2.021525961079846,1.938675402495421,1.8595696571794613,1.7840118758843708,1.7118178906943042,1.6428158368980614,1.5768437317968382,1.5137501637710833,1.4533915608368657,1.3956372170407942,1.3403576874926921,1.287435108413547,1.2367572818752581,1.1882182311787854,1.141717837972227,1.0971614426402034,1.0544593981379107,1.0135268577859,0.9742834173615255,0.9366528797038943,0.9005628842738528,0.8659447638638944,0.8327333644710608,0.8008667115265194,0.7702859049610316,0.7409349420997902,0.7127605467942307,0.6857120167100117,0.65974103922494,0.6348015773908264,0.6108498236938738,0.5878439770686723,0.5657441944913414,0.5445124619165845,0.5241125107364338,0.5045097036276983
7.956724601298363,7.3369645744545045,6.869968831277393,6.466256971533841,6.105678797319666,5.778245059720284,5.477839478661788,5.200270423887061,4.942458671450234,4.70202928204832,4.47708723898618,4.266077309948079,4.067698296627239,3.8808416260047336,3.704551574076322,3.537993807283581,3.380433374329286,3.2312178777053235,3.0897637598134975,2.9555457007043806,2.8280893936605542,2.7069632403625,2.59177402551455,2.482161230902414,2.377793977804903,2.2783672217198574,2.1835994598311754,2.093229699079361,2.007015776862353,1.9247327572625081,1.8461707541156689,1.7711340066496049,1.6994395412139909,1.6309161546936983,1.5654031227438436,1.50274985464459,1.442814693060873,1.3854643871899528,1.3305736628997746,1.2780241433380597,1.2277043664607974,1.179509018372895,1.133338624899308,1.089099044495118,1.0467012787553984,1.0060609693150626,0.9670982123335057,0.9297373267084871,0.8939064099864981,0.8595372432438085,0.8265650682574076,0.7949283335013454,0.7645685179088231,0.7354300131270214,0.707459848716121,0.6806076496585115,0.6548254456339623,0.6300675416503392,0.6062903267331674,0.583452437212436,0.5615141911043342,0.5404377918846198,0.520187297063179,0.5007283010086315
7.894763048103364,7.277996896586089,6.813772512483215,6.412646991645129,6.054501419269623,5.729358941976856,5.431115467164328,5.155591779131653,4.899717619702217,4.661126467544131,4.4379298159342735,4.228579156112763,4.031777938576136,3.846426576990683,3.6715640080096668,3.50633374651249,3.350109930262337,3.202135197318384,3.0618660843537073,2.9287776188007455,2.802402752842469,2.6823091416704594,2.5681070996131625,2.459438357539652,2.3559739644809996,2.2574118271665062,2.163471260034723,2.073893490119172,1.9884380882793284,1.9068815223055966,1.829015590877613,1.7546459307655786,1.6835908645700985,1.6156803769316992,1.5507551061499822,1.4886655159955922,1.4292710093265963,1.3724394246909863,1.318047460085257,1.2659744678373501,1.2161131059522061,1.1683577990186265,1.122609878325464,1.0787759862840227,1.0367676711373555,0.9965015611602769,0.9578982170926232,0.9208825580589765,0.8853833300604127,0.8513329041061976,0.8186670213770852,0.7873246613967576,0.7572478657477175,0.7283813354475501,0.7006726378303046,0.6740717367113122,0.6485312336514251,0.6240057759304954,0.6004521480550199,0.5778292154220852,0.5560977279339713,0.535220234583505,0.5151611399288331,0.49588628316888383
7.819453515649067,7.206325044251978,6.745466965192609,6.34748926789922,5.992297401371396,5.669937545654098,5.374322008538622,5.101284884760928,4.847765254762815,4.611407967202507,4.390331966334816,4.18299761649557,3.9881140523706793,3.8045848404076343,3.6314642338858882,3.467927521470069,3.3132481066373844,3.166781295963867,3.027951057948231,2.8962388365120337,2.7711760692174705,2.652337666426098,2.5393358504313612,2.4318143194980566,2.329447923911728,2.2319359441614837,2.139000832441608,2.0503857639515974,1.9658523605621752,1.8851788433932724,1.8081591889371578,1.7346003698465016,1.6643225302083517,1.5971571629142844,1.5329463378116448,1.4715422006720695,1.4128046026426984,1.356603569926808,1.3028154902861637,1.2513242117184256,1.202020104392079,1.154799717554631,1.109565390964415,1.0662246065771261,1.0246899469444566,0.9848786375422763,0.9467122127324117,0.9101163087547456,0.8750203482245669,0.8413573492052225,0.8090638268590398,0.7780792986550752,0.7483464007626931,0.7198105621845151,0.6924197431613648,0.6661245805247824,0.6408779762778427,0.6166350816511469,0.5933531396253876,0.5709916692750281,0.5495116053976024,0.5288760044517459,0.5090490352251303,0.48999848094271287
7.731049890606622,7.122191141661268,6.665282687278257,6.270992788643417,5.919272932689803,5.600179375895667,5.307647998969843,5.03752744760735,4.78677231931769,4.553036922379285,4.334450896700187,4.12948193776165,3.936849261698439,3.7554624825175105,3.5843831296818385,3.422791797155606,3.269967606515172,3.1252709149595486,2.9881302587039804,2.8580315172682202,2.734510531025099,2.6171455618413404,2.5055517271853778,2.3993783244979947,2.2983001858129244,2.202021356790419,2.110266743604751,2.022781610326277,1.939330866234627,1.8596942193184176,1.783667808300595,1.7110609850497287,1.6416956073966984,1.575405027735943,1.512033002594544,1.4514330540866471,1.3934674130434233,1.3380066982608876,1.2849290122160208,1.2341194513569351,1.185469678999164,1.1388774501035688,1.0942461022962213,1.051484392865413,1.0105058236890043,0.9712285984891488,0.933575189297471,0.897472096214203,0.8628496679013705,0.8296417221958229,0.79778545182626,0.7672212007664209,0.7378922268152103,0.709744545352415,0.6827270411822534,0.6567908526367441,0.6318893665771754,0.607978125582976,0.5850156206909863,0.56296106138926,0.5417762271975365,0.5214246417662546,0.5018714172603461,0.48308321150062755
7.629852762128436,7.025877113314433,6.573490051106985,6.1834313544454655,5.835673807230211,5.520341410137694,5.231315932199963,4.964534177655918,4.71694221483531,4.486207506695849,4.270470785161335,4.068209922026385,3.878153129702241,3.6992188914135156,3.5304755842405746,3.3711107957622017,3.220410021580732,3.0777396963647052,2.9425320412516798,2.8142808766558707,2.6925253054371288,2.5768468459398957,2.4668658716405854,2.3622339028817434,2.262631589459598,2.1677646740093883,2.0773614598796284,1.9911704951608098,1.9089586424151486,1.830509113201162,1.7556200597317264,1.6841031843940628,1.6157826015764531,1.5504938199175167,1.4880822569865932,1.4284032848120691,1.3713212618206119,1.3167082451450303,1.264443927807086,1.2144149719557387,1.1665143474076443,1.1206414328985355,1.0767005545503678,1.0346019356234766,0.9942601964694195,0.9555945820342556,0.9185286217005336,0.8829899369559582,0.8489097490238856,0.816222854833606,0.7848673470161671,0.754784319643944,0.7259179662974253,0.6982150008068514,0.6716249846823192,0.6460997869088595,0.6215935242373057,0.5980625650471044,0.575465390399685,0.553762352434443,0.5329156991906338,0.512889370128152,0.49364906872933695,0.4751619734096888
7.516204950689204,6.917712339128966,6.470398787118162,6.085078068062682,5.741776064975769,5.430620180893712,5.145580748110525,4.882547501565981,4.6385070050551445,4.41114082786328,4.198602803357935,3.999383081642553,3.812219471056281,3.636039017253134,3.469919398082077,3.3130546348204373,3.164738587661236,3.024343389255175,2.8913091727208635,2.7651323779890364,2.645357758710337,2.5315735566473556,2.423403438789821,2.320503598799654,2.222558334157738,2.129277130304795,2.0403918553383122,1.955654276460199,1.8748343125837628,1.7977180675082758,1.724106580444699,1.6538139722842906,1.586666950944119,1.5225031241887328,1.46117045575085,1.4025264721920707,1.3464369560844347,1.2927762154104525,1.241425668074828,1.1922734913108772,1.145214662794307,1.1001497059619882,1.0569847104147587,1.0156310038588447,0.976004606304258,0.9380261776179284,0.9016201447720767,0.8667157097504812,0.8332447787799852,0.8011433218891856,0.7703503767684026,0.7408081006480182,0.7124614674348629,0.685258184204209,0.6591485030354686,0.6340851004733845,0.6100228628117257,0.5869189944874883,0.5647325095379677,0.543424488738197,0.5229577773027945,0.5032969825612802,0.48440829887184017,0.46625948829017416
