/Constellations/ConstellationFigures/dhmenz11/DHMENZEL.TXT
1 5732	078563 1        draw to mu 1
1 5601	054491 1        draw to beta
0 5680	078453 0        move to delta
1 5504	103553 1        draw to epsilon
1 5446	103421 1        draw to sigma
1 5428	077975 1        draw to rho
1 5434	077976 1        draw to gamma
0 5504	103553 0        move to epsilon
1 5339	130442 1        draw to alpha
1 5476	400195 1        draw to zeta
1 5504	103553 1        draw to epsilon
0 5339	130442 0        move to alpha
1 5234	130166 1        draw to eta
1 5199	130100 1        draw to upsilon
1 5184	130070 1        draw to tau
0 1501	308904 0        move to alpha
1 1502	280570 1        draw to beta
//0 029506	029506 0        move to 7
1 1602	015120 1        draw to beta
1 1541	015047 1        draw to alpha
1 1147	005388 1        draw to gamma
//1 014471	014471 1        draw to unnamed
//1 028502	028502 1        draw to unnamed
0 1541	015047 0        move to alpha
//1 006504	006504 1        draw to unnamed
//1 015946	015946 1        draw to 23
0 1602	015120 0        move to beta
//1 014471	014471 1        draw to unnamed
0 3571	125972 0        move to alpha
1 3460	125682 1        draw to delta
1 3448	098985 1        draw to gamma
1 3473	099031 1        draw to iota
0 3460	125682 0        move to delta
1 3248	154193 1        draw to beta
1 3168	098370 1        draw to mu
1 3448	098985 1        draw to gamma
0 4913	076814 0        move to alpha 1
1 4784	053064 1        draw to beta
0 2595	217897 0        move to iota
1 2573	217841 1        draw to theta
1 2656	218074 1        draw to gamma
1 2595	217897 1        draw to iota
1 2490	217626 1        draw to alpha
1 2422	217422 1        draw to nu 2
1 2293	217099 1        draw to beta
0 2386	250643 0        move to xi 2
1 2422	217422 1        draw to nu 2
1 2579	251217 1        draw to omicron 1
1 2617	251347 1        draw to epsilon
1 2281	282532 1        draw to zeta
0 2537	283177 0        move to kappa
1 2617	251347 1        draw to epsilon
1 2645	251469 1        draw to sigma
1 2692	251718 1        draw to delta
1 2579	251514 1        draw to omicron 2
1 2490	217626 1        draw to alpha
0 2692	251718 0        move to delta
1 2748	251951 1        draw to omega
1 2826	252311 1        draw to eta
0 2942	153068 0        move to alpha
1 2844	152663 1        draw to beta
0 7746	237206 0        move to alpha 1
1 7775	237293 1        draw to beta
1 7821	237491 1        draw to rho
1 7935	271590 1        draw to psi
1 7979	271732 1        draw to omega
0 7821	237491 0        move to rho
1 8086	272094 1        draw to chi
//0 272060	272060 0        move to 24
1 8086	272094 1        draw to chi
1 8074	238364 1        draw to theta
0 7775	237293 0        move to beta
1 8074	238364 1        draw to theta
1 8166	238745 1        draw to iota
1 8277	239166 1        draw to gamma
1 8321	239339 1        draw to delta
0 8074	238364 0        move to theta
1 8203	272494 1        draw to zeta
//0 272540	272540 0        move to 36
1 8166	238745 1        draw to iota
0 2325	335149 0        move to alpha
//1 335291	335291 1        draw to N
//1 335506	335506 1        draw to A
1 3116	336522 1        draw to chi
1 3306	336856 1        draw to epsilon
1 3698	337789 1        draw to iota
//1 357895	357895 1        draw to q
//1 358058	358058 1        draw to p
1 4198	358184 1        draw to theta
1 4036	370640 1        draw to omega
1 3684	357200 1        draw to beta
1 3889	357553 1        draw to upsilon
//0 004888	004888 0        move to 50
1 541	013322 1        draw to epsilon
1 402	012969 1        draw to delta
1 263	012597 1        draw to gamma
1 167	025578 1        draw to alpha
1 20	025054 1        draw to beta
0 5027	291265 0        move to iota
//1 291480	291480 1        draw to d
//1 291859	291859 1        draw to 2
1 5287	292214 1        draw to theta
1 5366	292510 1        draw to psi
//1 292953	292953 1        draw to b
//1 292985	292985 1        draw to c1
0 5366	292510 0        move to psi
1 5439	319680 1        draw to eta
1 5575	320103 1        draw to kappa
0 5287	292214 0        move to theta
1 5189	318895 1        draw to nu
1 5192	318898 1        draw to mu
1 5230	318991 1        draw to zeta
1 5131	342130 1        draw to epsilon
1 4818	317697 1        draw to gamma
//1 317899	317899 1        draw to n
1 5189	318895 1        draw to nu
0 4818	317697 0        move to gamma
1 4742	341006 1        draw to sigma
1 4620	340720 1        draw to delta
1 4637	340769 1        draw to rho
1 4389	339993 1        draw to pi
//1 358961	358961 1        draw to unnamed
1 4466	358820 1        draw to lambda
0 5266	360515 0        move to beta
1 5131	342130 1        draw to epsilon
1 5458	360911 1        draw to alpha
0 7849	022214 0        move to theta
1 7956	022372 1        draw to eta
1 8161	022755 1        draw to alpha
1 8237	010863 1        draw to beta
1 8973	011709 1        draw to gamma
1 8693	023981 1        draw to iota
1 8237	010863 1        draw to beta
0 8693	023981 0        move to iota
1 8570	040731 1        draw to delta
1 8464	040311 1        draw to zeta
1 8333	023173 1        draw to nu
0 8464	040311 0        move to zeta
1 8493	040404 1        draw to epsilon
1 8315	039787 1        draw to mu
1 8161	022755 1        draw to alpha
0 803	400042 0        move to gamma
1 910	146172 1        draw to alpha
1 895	146124 1        draw to lambda
1 812	118503 1        draw to mu
1 648	145611 1        draw to xi 2
1 753	145738 1        draw to nu
1 803	400042 1        draw to gamma
1 778	145784 1        draw to delta
1 680	184482 1        draw to omicron
1 538	210734 1        draw to zeta
1 401	183392 1        draw to theta
1 73	182115 1        draw to iota
1 187	209214 1        draw to beta
1 508	210580 1        draw to tau
0 187	209214 0        move to beta
1 584	244533 1        draw to upsilon
1 778	145784 1        draw to delta
0 3317	369878 0        move to alpha
1 4173	370783 1        draw to gamma
1 4673	371459 1        draw to beta
1 4230	377263 1        draw to delta 2
1 3339	369901 1        draw to theta
1 3317	369878 1        draw to alpha
0 5703	343673 0        move to gamma
1 5462	360934 1        draw to alpha
1 5669	343590 1        draw to beta
0 1861	281547 0        move to epsilon
1 1955	281732 1        draw to alpha
1 2039	281952 1        draw to beta
1 2105	282087 1        draw to gamma
1 2255	282461 1        draw to kappa
1 2295	282573 1        draw to delta
0 2039	281952 0        move to beta
1 2119	310277 1        draw to eta
0 4967	129630 0        move to alpha
1 4982	102444 1        draw to beta
1 4736	101903 1        draw to gamma
0 4982	102444 0        move to beta
//5 101896	101896 5        draw to 14
0 4982	102444 0        move to beta
//5 101904	101904 5        draw to 16
0 4982	102444 0        move to beta
//5 101845	101845 5        draw to 12
0 4982	102444 0        move to beta
//5 101933	101933 5        draw to 18
0 7151	298401 0        move to epsilon
1 7225	298559 1        draw to gamma
1 7253	298624 1        draw to alpha
1 7258	298639 1        draw to beta
1 7241	324808 1        draw to delta
1 7187	324720 1        draw to zeta
//1 324590	324590 1        draw to unnamed
1 7061	324480 1        draw to eta 2
0 5777	078669 0        move to theta
1 5746	104044 1        draw to beta
1 5792	104146 1        draw to alpha
1 5848	104258 1        draw to gamma
1 5888	104349 1        draw to delta
1 5946	104451 1        draw to epsilon
1 5970	104529 1        draw to iota
0 4622	259912 0        move to alpha
1 4629	259949 1        draw to epsilon
1 4661	225593 1        draw to gamma
1 4756	225920 1        draw to delta
1 4774	225971 1        draw to eta
0 4756	225920 0        move to delta
1 4695	260189 1        draw to zeta
1 4629	259949 1        draw to epsilon
0 4695	260189 0        move to zeta
1 4785	260512 1        draw to beta
0 4774	225124 0        move to eta
1 4695	224852 1        draw to zeta
1 4661	224369 1        draw to gamma
1 4756	224248 1        draw to delta
1 4629	224361 1        draw to epsilon
//1 194645	194645 1        draw to theta
1 4774	225124 1        draw to eta
0 4661	224369 0        move to gamma
1 4785	258664 1        draw to beta
1 4622	223763 1        draw to alpha
1 4756	224248 1        draw to delta
0 4729	359410 0        move to alpha
1 4762	341058 1        draw to gamma
0 4852	341305 0        move to beta
1 4655	340824 1        draw to delta
0 7327	037265 0        move to kappa
1 7407	037459 1        draw to iota
1 7468	037578 1        draw to theta
1 7527	058782 1        draw to delta
1 7795	059799 1        draw to gamma
1 7948	085489 1        draw to epsilon
1 8114	086219 1        draw to zeta
1 8027	060744 1        draw to nu
1 7923	060323 1        draw to alpha
//1 059586	059586 1        draw to omicron 2
1 7327	037265 1        draw to kappa
0 7923	060323 0        move to alpha
//1 060925	060925 1        draw to Xi
0 8027	060744 0        move to nu
1 8142	086327 1        draw to sigma
0 7416	109139 0        move to beta
1 7614	083853 1        draw to eta
1 7795	059799 1        draw to gamma
1 7923	060323 1        draw to alpha
0 7851	138578 0        move to epsilon
1 7895	138772 1        draw to kappa
1 7882	138730 1        draw to iota
1 7891	138761 1        draw to theta
1 7927	138900 1        draw to delta
1 7946	138996 1        draw to gamma 1
1 7905	138790 1        draw to alpha
1 7881	400272 1        draw to beta
1 7857	138601 1        draw to eta
1 7882	138730 1        draw to iota
1 7851	138578 1        draw to epsilon
0 7881	400272 0        move to beta
1 7870	138649 1        draw to zeta
1 7857	138601 1        draw to eta
0 1337	333343 0        move to gamma
1 1464	333592 1        draw to alpha
1 1673	334043 1        draw to zeta
1 1921	354837 1        draw to beta
1 2014	354937 1        draw to delta
0 1921	354837 0        move to beta
//1 355062	355062 1        draw to unnamed
0 6553	036040 0        move to nu 1
1 6535	036022 1        draw to beta
1 6704	036267 1        draw to gamma
1 6687	036240 1        draw to xi
1 6553	036040 1        draw to nu 1
0 6687	036240 0        move to xi
1 7309	021358 1        draw to delta
1 6919	009824 1        draw to phi
1 6395	020234 1        draw to zeta
1 6131	019869 1        draw to eta
1 5985	035254 1        draw to theta
1 5743	034972 1        draw to iota
1 5290	018861 1        draw to alpha
1 4786	018276 1        draw to kappa
1 4433	017889 1        draw to lambda
0 7309	021358 0        move to delta
1 7581	010315 1        draw to epsilon
0 6919	009824 0        move to phi
1 6926	009830 1        draw to chi
0 8122	139808 0        move to delta
1 8177	171663 1        draw to beta
1 8130	171503 1        draw to alpha
0 1678	187755 0        move to lambda
1 1665	187729 1        draw to beta
1 1559	187434 1        draw to omega
1 1519	187297 1        draw to mu
1 1462	187123 1        draw to nu
1 1297	186646 1        draw to omicron 1
1 1230	213659 1        draw to gamma
1 1161	213360 1        draw to pi
1 1135	186110 1        draw to delta
1 1083	185905 1        draw to epsilon
1 873	185202 1        draw to eta
1 817	211940 1        draw to tau 1
1 817	245481 1        draw to tau 2
1 817	245730 1        draw to tau 3
1 817	246096 1        draw to tau 4
1 817	246387 1        draw to tau 5
1 817	246687 1        draw to tau 6
1 817	246961 1        draw to tau 9
1 1346	247723 1        draw to upsilon 1
1 1346	280424 1        draw to upsilon 2
//1 280171	280171 1        draw to 43
//1 280068	280068 1        draw to 41
//1 279496	279496 1        draw to g
//1 279479	279479 1        draw to f
//1 307533	307533 1        draw to e
1 896	307195 1        draw to theta
1 793	278212 1        draw to iota
//1 306963	306963 1        draw to s
1 720	306757 1        draw to kappa
1 673	331742 1        draw to phi
1 565	331456 1        draw to chi
1 471	331199 1        draw to alpha
0 962	245929 0        move to alpha
1 840	278384 1        draw to beta
1 611	244617 1        draw to nu
0 2889	072938 0        move to alpha
1 2851	072843 1        draw to rho
1 2696	072528 1        draw to tau
1 2472	096453 1        draw to epsilon
1 2285	095868 1        draw to mu
1 2215	095649 1        draw to eta
//1 095324	095324 1        draw to 1 Geminorum
0 2472	096453 0        move to epsilon
1 2342	096047 1        draw to nu
0 2539	072194 0        move to theta
1 2696	072528 1        draw to tau
1 2820	097492 1        draw to iota
1 2904	097726 1        draw to upsilon
1 2984	097908 1        draw to kappa
0 2989	097924 0        move to beta
1 2904	097726 1        draw to upsilon
1 2776	097380 1        draw to delta
1 2762	123822 1        draw to lambda
1 2483	122983 1        draw to xi
0 2776	097380 0        move to delta
1 2649	096982 1        draw to zeta
1 2420	122774 1        draw to gamma
0 8352	301949 0        move to gamma
1 8410	302182 1        draw to lambda
1 8485	328059 1        draw to mu 1
1 8555	328298 1        draw to delta 1
1 8635	328536 1        draw to beta
1 8674	350542 1        draw to epsilon
1 8746	350708 1        draw to zeta
0 8424	327928 0        move to alpha
1 8635	328536 1        draw to beta
1 8819	329009 1        draw to iota
1 8786	328952 1        draw to theta
0 6587	056383 0        move to iota
1 6167	055508 1        draw to sigma
1 6022	055199 1        draw to phi
1 6091	055342 1        draw to tau
1 6587	056383 1        draw to iota
1 6694	080751 1        draw to theta
1 6483	400231 1        draw to rho
1 6417	080052 1        draw to pi
1 6219	079578 1        draw to eta
1 6211	079555 1        draw to zeta
1 6323	079844 1        draw to epsilon
1 6417	080052 1        draw to pi
0 6323	079844 0        move to epsilon
1 6147	104935 1        draw to beta
1 6094	132244 1        draw to gamma
0 6323	079844 0        move to epsilon
1 6622	106324 1        draw to mu
1 6525	106001 1        draw to lambda
1 6409	105702 1        draw to delta
1 6405	400225 1        draw to alpha
0 6622	106324 0        move to mu
1 6778	106802 1        draw to omicron
1 6702	106582 1        draw to xi
1 6417	080052 1        draw to pi
0 6778	106802 0        move to omicron
//1 106664	106664 1        draw to 95
//1 106829	106829 1        draw to 102
//1 107183	107183 1        draw to 109
//1 107791	107791 1        draw to 110
//1 135215	135215 1        draw to 111
0 1325	308436 0        move to alpha
1 809	332074 1        draw to iota
1 777	332013 1        draw to eta
1 801	332051 1        draw to zeta
1 933	332347 1        draw to mu
1 908	353263 1        draw to beta
0 5286	262489 0        move to pi
1 5019	261484 1        draw to gamma
1 4551	289465 1        draw to beta
1 4449	289049 1        draw to xi
1 4551	258664 1        draw to beta cra
1 3747	223763 1        draw to alpha cra
1 4231	223512 1        draw to nu
1 4093	222953 1        draw to mu
1 3993	222562 1        draw to lambda
1 3902	222420 1        draw to upsilon 2
1 3902	222116 1        draw to upsilon 1
1 3747	192393 1        draw to alpha
1 3844	177936 1        draw to iota
1 3664	155592 1        draw to theta
1 3546	155196 1        draw to zeta
1 3453	154889 1        draw to eta
1 3417	154796 1        draw to sigma
1 3409	154763 1        draw to delta
1 3481	400124 1        draw to epsilon
1 3546	155196 1        draw to zeta
0 1207	368176 0        move to gamma
1 97	366918 1        draw to beta
1 805	353052 1        draw to epsilon
1 704	352886 1        draw to delta
1 569	352648 1        draw to eta 2
1 590	352685 1        draw to alpha
0 7868	326349 0        move to alpha
1 8139	349299 1        draw to theta
1 8367	349835 1        draw to delta
0 8139	349299 0        move to theta
1 7985	348943 1        draw to beta
//0 087596	087596 0        move to 1
//1 087555	087555 1        draw to unnamed
//1 063038	063038 1        draw to 6
//1 063250	063250 1        draw to unnamed
//1 063008	063008 1        draw to 5
//1 062818	062818 1        draw to 2
//1 063038	063038 1        draw to 6
//0 063008	063008 0        move to 5
//1 062905	062905 1        draw to 4
1 8537	040598 1        draw to beta
1 8584	040777 1        draw to alpha
//1 063008	063008 1        draw to 5
0 3730	099550 0        move to kappa
1 3772	099651 1        draw to lambda
1 3872	099836 1        draw to epsilon
1 3904	099922 1        draw to mu
1 3730	099550 1        draw to kappa
0 3904	099922 0        move to mu
1 4030	100220 1        draw to zeta
1 4056	127320 1        draw to gamma 1
1 3974	127121 1        draw to eta
1 3872	099836 1        draw to epsilon
0 3974	127121 0        move to eta
1 3981	127140 1        draw to alpha
0 3974	127121 0        move to eta
1 3851	156093 1        draw to omicron
0 3974	127121 0        move to eta
1 4358	128087 1        draw to theta
1 4398	400162 1        draw to iota
1 4385	157768 1        draw to sigma
0 4358	128087 0        move to theta
1 4132	156938 1        draw to rho
0 4358	128087 0        move to theta
1 4356	100996 1        draw to delta
1 4533	128576 1        draw to beta
0 4356	100996 0        move to delta
//1 100837	100837 1        draw to 60
1 4056	127320 1        draw to gamma 1
//0 075534	075534 0        move to 46
1 4099	075233 1        draw to beta
//1 075005	075005 1        draw to 21
//1 074607	074607 1        draw to 10
//0 075005	075005 0        move to 21
//1 075214	075214 1        draw to 30
//1 075534	075534 1        draw to 46
0 1704	215450 0        draw to kappa
1 1701	215444 1        draw to mu
1 1755	215598 1        draw to lambda
0 1828	248938 0        move to beta
1 1864	215925 1        draw to alpha
1 1701	215444 1        draw to mu
1 1653	248426 1        draw to epsilon
1 1828	248938 1        draw to beta
1 1982	249307 1        draw to gamma
1 2034	249494 1        draw to delta
1 2154	216709 1        draw to theta
1 2084	216474 1        draw to eta
1 1997	216268 1        draw to zeta
1 1864	215925 1        draw to alpha
0 5786	230451 0        move to gamma
1 5684	198424 1        draw to beta
1 5529	229372 1        draw to alpha 2
1 5786	230451 1        draw to gamma
1 5793	264451 1        draw to upsilon
1 5811	264487 1        draw to tau
0 5529	229372 0        move to alpha 2
1 5602	263746 1        draw to sigma
0 5986	294664 0        move to theta
1 5947	294523 1        draw to eta
1 5775	320744 1        draw to gamma
1 5707	320519 1        draw to epsilon
1 5645	320330 1        draw to kappa
1 5648	343507 1        draw to zeta
1 5468	319805 1        draw to alpha
1 5570	320091 1        draw to beta
1 5694	320495 1        draw to delta
1 5704	293750 1        draw to phi 1
1 5882	294334 1        draw to chi
0 5775	320744 0        move to gamma
1 5694	320495 1        draw to delta
0 3704	074424 0        move to alpha
//1 400135	400135 1        draw to 38
//1 050954	050954 1        draw to unnamed
//1 050530	050530 1        draw to 31
//1 049857	049857 1        draw to 21
//1 030808	030808 1        draw to 15
//1 030362	030362 1        draw to 2
//0 057635	057635 0        move to 13 (R)
1 7050	081725 1        draw to epsilon 1
1 7000	081558 1        draw to alpha
1 6871	081209 1        draw to kappa
1 7105	081887 1        draw to beta
1 7177	082139 1        draw to gamma
1 7313	082611 1        draw to theta
1 7297	082545 1        draw to eta
//1 057635	057635 1        draw to 13 (R)
0 7177	082139 0        move to gamma
1 7130	081988 1        draw to delta 1
0 7105	081887 0        move to beta
1 7055	081740 1        draw to zeta 1
0 2260	369060 0        move to alpha
1 1952	368822 1        draw to gamma
1 1628	368588 1        draw to eta
1 1676	368632 1        draw to beta
0 8150	327103 0        move to theta 1
1 8134	301225 1        draw to epsilon
1 8038	300891 1        draw to gamma
1 7964	300665 1        draw to alpha
//0 191324	191324 0        move to unnamed in Hya
1 3187	191023 1        draw to zeta
1 2969	190531 1        draw to alpha
0 3187	191023 0        move to zeta
1 2713	176744 1        draw to delta
1 2355	400087 1        draw to beta
1 2226	188954 1        draw to gamma
0 2713	176744 0        move to delta
//1 151262	151262 1        draw to 18
//1 150415	150415 1        draw to 8
//1 150730	150730 1        draw to 13
//1 400094	400094 1        draw to 15
//0 150730	150730 0        move to 13
//1 151262	151262 1        draw to 18
0 4922	371724 0        move to delta
1 4797	359520 1        draw to alpha
1 4772	371540 1        draw to gamma
0 4843	359611 0        move to beta
1 4797	359520 1        draw to alpha
1 4670	359307 1        draw to epsilon
1 4529	358988 1        draw to mu
0 6114	321736 0        move to epsilon
1 6057	344770 1        draw to gamma 1
1 6057	344876 1        draw to gamma 2
1 5961	321310 1        draw to eta
0 5338	377680 0        move to delta
1 8253	375094 1        draw to nu
1 8480	378712 1        draw to epsilon
1 8629	378770 1        draw to beta
1 5338	377680 1        draw to delta
//0 266959	266959 0        move to 51
//1 266866	266866 1        draw to 44
1 6452	266753 1        draw to theta
1 6444	266721 1        draw to xi
1 6377	232699 1        draw to eta
1 6174	231915 1        draw to zeta
1 6146	231795 1        draw to phi
1 6103	265490 1        draw to psi
1 6152	265642 1        draw to omega
0 6174	231915 0        move to zeta
1 6298	163313 1        draw to kappa
1 6555	133563 1        draw to alpha
1 6602	164476 1        draw to beta
1 6298	163313 1        draw to kappa
0 6602	164476 0        move to beta
//1 200658	200658 1        draw to unnamed
1 6377	232699 1        draw to eta
0 6602	164476 0        move to beta
1 6628	164596 1        draw to gamma
//1 164987	164987 1        draw to 67
//1 165145	165145 1        draw to 70
0 6298	163313 0        move to kappa
1 6148	400217 1        draw to lambda
1 6074	199508 1        draw to epsilon
0 2198	122068 0        move to xi
1 2046	095316 1        draw to chi 2
1 2046	095062 1        draw to chi 1
1 2158	121940 1        draw to nu
1 2198	122068 1        draw to xi
1 2123	149808 1        draw to mu
1 2060	149643 1        draw to alpha
1 1947	400076 1        draw to zeta
1 2003	188455 1        draw to kappa
1 1712	187839 1        draw to beta
1 1850	175888 1        draw to delta
1 1789	148916 1        draw to gamma
1 2060	149643 1        draw to alpha
0 1878	149166 0        move to lambda
//1 149063	149063 1        draw to 32
0 1789	148916 0        move to gamma
1 1542	148020 1        draw to pi 3
1 1542	148064 1        draw to pi 4
1 1542	148148 1        draw to pi 5
1 1542	148255 1        draw to pi 6
0 1542	148020 0        move to pi 3
1 1542	148045 1        draw to pi 2
1 1542	120382 1        draw to pi 1
0 7789	348537 0        move to alpha
1 7912	364757 1        draw to beta
1 7880	364728 1        draw to upsilon
1 7589	374450 1        draw to epsilon
1 6981	373937 1        draw to zeta
1 6581	362896 1        draw to eta
1 6744	363162 1        draw to pi
1 6854	363303 1        draw to xi
1 7073	363636 1        draw to lambda
1 7664	364428 1        draw to delta
1 7912	364757 1        draw to beta
1 8180	365174 1        draw to gamma
0 8307	172188 0        move to epsilon
1 8633	141743 1        draw to zeta
0 8449	172728 0        move to theta
1 8633	141743 1        draw to zeta
1 8664	141833 1        draw to xi
1 8429	114048 1        draw to iota
//0 140020	140020 0        move to 1
1 8314	113505 1        draw to kappa
1 8429	114048 1        draw to iota
//1 140574	140574 1        draw to 9
0 8429	114048 0        move to iota
1 8666	114805 1        draw to lambda
0 8448	087465 0        move to pi
1 8649	088121 1        draw to eta
1 8683	114859 1        draw to mu
1 8666	114805 1        draw to lambda
1 8780	142158 1        draw to alpha
1 8664	141833 1        draw to xi
//0 173762	173762 0        move to 55
1 8780	142158 1        draw to alpha
0 8716	173557 0        move to rho
1 8780	142158 1        draw to alpha
1 38	116243 1        draw to gamma
1 14	089441 1        draw to alpha And
1 8774	115095 1        draw to beta
1 8780	142158 1        draw to alpha
0 8774	115095 0        move to beta
5 38	116243 5        draw dotted to gamma
0 1260	028916 0        move to lambda
//1 029054	029054 1        draw to b Per
1 1302	046912 1        draw to mu
//1 046825	046825 1        draw to 48
1 1121	046457 1        draw to delta
1 1086	046366 1        draw to psi
1 1016	046127 1        draw to alpha
1 914	028201 1        draw to gamma
1 833	028039 1        draw to eta
1 853	028080 1        draw to tau
1 914	028201 1        draw to gamma
0 853	028080 0        move to tau
1 936	045875 1        draw to iota
0 1016	046127 0        move to alpha
1 936	045875 1        draw to iota
1 798	045428 1        draw to theta
1 495	026670 1        draw to phi
0 936	045875 0        move to iota
1 940	045885 1        draw to kappa
1 935	045864 1        draw to beta
1 920	068074 1        draw to rho
//1 067819	067819 1        draw to 16
0 935	045864 0        move to beta
1 1219	046661 1        draw to epsilon
0 1130	068738 0        move to omicron
1 1202	068893 1        draw to zeta
1 1227	068961 1        draw to xi
1 1219	046661 1        draw to epsilon
1 1134	046487 1        draw to nu
//1 046257	046257 1        draw to siqma
1 1016	046127 1        draw to alpha
0 439	305952 0        move to delta
1 428	305902 1        draw to gamma
1 369	305721 1        draw to nu
1 321	305559 1        draw to beta
1 98	304876 1        draw to alpha
1 24	304618 1        draw to epsilon
1 8948	329418 1        draw to iota
//1 329482	329482 1        draw to unnamed
1 9068	351542 1        draw to pi
0 321	305559 0        move to beta
1 337	330793 1        draw to zeta
1 190	330455 1        draw to eta
1 24	304618 1        draw to epsilon
0 2549	355624 0        move to alpha
1 2041	334652 1        draw to gamma
1 2019	334622 1        draw to beta
0 351	066044 0        move to tau
1 382	090681 1        draw to upsilon
1 359	090580 1        draw to phi
1 351	066044 1        draw to tau
0 359	090580 0        move to phi
1 436	117418 1        draw to eta
1 509	144950 1        draw to omicron
1 594	145227 1        draw to alpha
1 488	144883 1        draw to nu
1 433	144670 1        draw to mu
1 293	144204 1        draw to epsilon
1 223	143916 1        draw to delta
1 9071	174637 1        draw to omega
1 8968	174312 1        draw to iota
1 8915	174110 1        draw to theta
1 8851	173938 1        draw to gamma
1 8910	174092 1        draw to kappa
1 8983	174348 1        draw to lambda
1 8968	174312 1        draw to iota
0 8727	274426 0        move to alpha
1 8627	274114 1        draw to epsilon
1 8477	273537 1        draw to lambda
1 8325	301836 1        draw to theta
1 8304	301781 1        draw to iota
1 8430	302229 1        draw to mu
1 8575	302699 1        draw to beta
1 8694	303110 1        draw to gamma
1 8719	303181 1        draw to delta
1 8727	274426 1        draw to alpha
//0 219714	219714 0        move to 16
//1 253514	253514 1        draw to 11
1 3044	253258 1        draw to xi
//1 400108	400108 1        draw to k
//1 252722	252722 1        draw to unnamed
//1 284035	284035 1        draw to unnamed
1 2772	283747 1        draw to pi
1 2450	310958 1        draw to nu
1 2552	335509 1        draw to tau
1 0	311594 1        draw to unnamed (L?)
1 2877	311853 1        draw to sigma
1 3164	312524 1        draw to zeta
1 3184	253887 1        draw to rho
//1 253514	253514 1        draw to 11
0 3437	285512 0        move to beta
1 3467	285573 1        draw to alpha
1 3517	255235 1        draw to gamma
0 1174	353699 0        move to beta
1 1335	353975 1        draw to alpha
1 1354	333351 1        draw to epsilon
1 1265	353861 1        draw to iota
1 1246	353843 1        draw to delta
1 1174	353699 1        draw to beta
0 7678	137588 0        move to eta
1 7634	137344 1        draw to gamma
1 7535	136976 1        draw to delta
1 7487	136766 1        draw to beta
0 7535	136976 0        move to delta
1 7478	136737 1        draw to alpha
0 6741	297231 0        move to gamma
1 6858	268275 1        draw to delta
1 6912	268438 1        draw to lambda
1 6811	268080 1        draw to mu
1 6741	297231 1        draw to gamma
1 6831	297508 1        draw to eta
1 6878	297655 1        draw to epsilon
1 6858	268275 1        draw to delta
1 7038	268859 1        draw to phi
1 7120	269078 1        draw to sigma
1 7263	269391 1        draw to pi
1 7339	235882 1        draw to rho 1
1 7341	235885 1        draw to upsilon
0 7263	269391 0        move to pi
1 7144	269132 1        draw to xi 2
1 7120	269078 1        draw to sigma
1 7233	269319 1        draw to tau
1 7193	269230 1        draw to zeta
1 7038	268859 1        draw to phi
0 7233	269319 0        move to tau
1 7622	299634 1        draw to theta 1
1 7347	325060 1        draw to alpha
1 7193	269230 1        draw to zeta
0 7336	325051 0        move to beta 2
1 7347	325060 1        draw to alpha
0 7580	325624 0        move to iota
1 7622	299634 1        draw to theta 1
//0 296857	296857 0        move to unnamed
1 6526	296488 1        draw to lambda
1 6507	296424 1        draw to upsilon
//1 296558	296558 1        draw to unnamed
1 6579	296701 1        draw to kappa
1 6614	323398 1        draw to iota 1
1 6552	323186 1        draw to theta
1 6379	322687 1        draw to eta
1 6261	322371 1        draw to zeta
1 6246	295564 1        draw to mu
1 6240	295532 1        draw to epsilon
1 6164	265701 1        draw to tau
1 6133	265579 1        draw to alpha
1 6083	265440 1        draw to sigma
//1 265254	265254 1        draw to 13
1 5927	264903 1        draw to rho
1 5943	264940 1        draw to pi
0 6083	265440 0        move to sigma
1 6025	231334 1        draw to nu
1 5983	231174 1        draw to beta
1 5952	264979 1        draw to delta
0 279	243446 0        move to alpha
1 83	242755 1        draw to iota
1 9015	275366 1        draw to delta
1 8862	303593 1        draw to gamma
1 8936	303896 1        draw to beta
0 7062	202135 0        move to beta
1 6972	201884 1        draw to alpha
1 6929	234600 1        draw to gamma
1 7031	202073 1        draw to epsilon
1 7062	202135 1        draw to beta
0 7140	166832 0        move to theta
//1 165207	165207 1        draw to 72 Oph
//1 165145	165145 1        draw to 70 Oph
//1 165024	165024 1        draw to 68 Oph
1 6868	201654 1        draw to eta
1 6580	233454 1        draw to omicron
1 6560	233350 1        draw to xi
1 6445	232954 1        draw to nu
5 6128	199688 5        draw dotted to upsilon Oph
1 6074	199508 1        draw to epsilon Oph
1 6055	199443 1        draw to delta Oph
//1 198983	198983 1        draw to mu          (start of Serpens Caput)
1 5887	161962 1        draw to omega
1 5891	161966 1        draw to epsilon
1 5853	161854 1        draw to alpha
1 5787	131518 1        draw to delta
1 5866	131676 1        draw to beta
1 5932	131822 1        draw to gamma
1 5878	131722 1        draw to kappa
1 5841	131608 1        draw to iota
1 5866	131676 1        draw to beta
0 4118	178201 0        move to beta
1 3980	178090 1        draw to alpha
1 3908	192845 1        draw to gamma
//0 092934	092934 0        move to 27
1 1391	093517 1        draw to upsilon
1 1496	093709 1        draw to tau
1 1909	094584 1        draw to zeta
1 1456	120061 1        draw to alpha
1 1345	119792 1        draw to gamma
1 1238	119535 1        draw to lambda
1 1037	146568 1        draw to xi
1 1029	146534 1        draw to omicron
